video_annotation_label_id,label_name,label_hierarchy,frames
3444704,Mozambique Fangblenny (Meiacanthus mossambicus),Blennies > Blennies (Blenniidae) > Mozambique Fangblenny (Meiacanthus mossambicus),[317.6685377]
3444705,Mozambique Fangblenny (Meiacanthus mossambicus),Blennies > Blennies (Blenniidae) > Mozambique Fangblenny (Meiacanthus mossambicus),[317.6685377]
3444706,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),[334.0535425952319]
3444707,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),[334.0535425952319]
3444708,Mozambique Fangblenny (Meiacanthus mossambicus),Blennies > Blennies (Blenniidae) > Mozambique Fangblenny (Meiacanthus mossambicus),[370.8977983]
3444709,Mozambique Fangblenny (Meiacanthus mossambicus),Blennies > Blennies (Blenniidae) > Mozambique Fangblenny (Meiacanthus mossambicus),[370.8977983]
3444710,Mozambique Fangblenny (Meiacanthus mossambicus),Blennies > Blennies (Blenniidae) > Mozambique Fangblenny (Meiacanthus mossambicus),[370.8977983]
3444711,Wrasses (Labridae),Wrasses > Wrasses (Labridae),[384.4266770982593]
3444712,Disappearing (Pseudocheilinus evanidus),Wrasses > Wrasses (Labridae) > Disappearing (Pseudocheilinus evanidus),[386.261598]
3444713,Disappearing (Pseudocheilinus evanidus),Wrasses > Wrasses (Labridae) > Disappearing (Pseudocheilinus evanidus),[386.261598]
3444714,Sixbar (Thalassoma hardwicke),Wrasses > Wrasses (Labridae) > Sixbar (Thalassoma hardwicke),[419.27164404164216]
3444715,Sixbar (Thalassoma hardwicke),Wrasses > Wrasses (Labridae) > Sixbar (Thalassoma hardwicke),[420.76974010541124]
3444716,Wirenet (Cantherhines pardalis),Odd-shaped Swimmers > Filefishes (Monacanthidae) > Wirenet (Cantherhines pardalis),[423.1831098]
3444717,Disappearing (Pseudocheilinus evanidus),Wrasses > Wrasses (Labridae) > Disappearing (Pseudocheilinus evanidus),[433.50902]
3444718,Disappearing (Pseudocheilinus evanidus),Wrasses > Wrasses (Labridae) > Disappearing (Pseudocheilinus evanidus),[433.50902]
3444719,Disappearing (Pseudocheilinus evanidus),Wrasses > Wrasses (Labridae) > Disappearing (Pseudocheilinus evanidus),[433.50902]
3444720,Disappearing (Pseudocheilinus evanidus),Wrasses > Wrasses (Labridae) > Disappearing (Pseudocheilinus evanidus),[433.50902]
3444721,Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa),[436.3707184]
3444722,Groupers (Serranidae),Heavy Bodies/Large Lips > Groupers (Serranidae),[478.3743313]
3444723,Peacock (Cephalopholis argus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Peacock (Cephalopholis argus),[498.8543551]
3444724,Brown Pigmy (Centropyge multispinis),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Brown Pigmy (Centropyge multispinis),[515.9505393]
3444725,Brown Pigmy (Centropyge multispinis),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Brown Pigmy (Centropyge multispinis),[515.9505393]
3444726,Brown Pigmy (Centropyge multispinis),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Brown Pigmy (Centropyge multispinis),[515.9505393]
3444727,Brown Pigmy (Centropyge multispinis),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Brown Pigmy (Centropyge multispinis),[515.9505393]
3444728,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[520.2373983249236]
3444729,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[520.2373983]
3444730,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[520.2373983]
3444731,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),[547.0633147]
3444732,Red-breasted (Cheilinus fasciatus),Wrasses > Wrasses (Labridae) > Red-breasted (Cheilinus fasciatus),[549.2826237]
3444733,Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus),[574.2025823]
3444734,Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus),[574.2025823]
3444735,Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus),[574.2025823]
3444736,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),[594.3767136]
3444737,Red (Lutjanus bohar),Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar),[604.5514207]
3444738,Yellowhead (Chaetodon xanthocephalus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Yellowhead (Chaetodon xanthocephalus),[708.708]
3448127,Blackeye (Hemigymnus melapterus),Wrasses > Wrasses (Labridae) > Blackeye (Hemigymnus melapterus),[6.9162639]
3448128,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),[18.9049891]
3448129,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),[18.9049891]
3448130,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),[18.9049891]
3448131,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),[18.9049891]
3448132,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),[18.9049891]
3448133,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),[18.9049891]
3448134,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),[18.9049891]
3448135,Potato (Epinephelus tukula),Heavy Bodies/Large Lips > Groupers (Serranidae) > Potato (Epinephelus tukula),[36.1870952]
3448136,Threadfin (Chaetodon auriga),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga),[41.490263]
3448137,Threadfin (Chaetodon auriga),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga),[41.490263]
3448138,Threadfin (Chaetodon auriga),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga),[41.490263]
3448139,Raccoon (Chaetodon lunula),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Raccoon (Chaetodon lunula),[56.3715504]
3448140,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),[149.7419865]
3448141,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),[149.7419865]
3448142,Axilspot Hogfish (Bodianus axillaris),Wrasses > Wrasses (Labridae) > Axilspot Hogfish (Bodianus axillaris),[152.5104999]
3448143,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),[266.5180951]
3448144,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),[266.5180951]
3448145,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),[270.6275557]
3448146,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),[270.6275557]
3448147,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),[270.6275557]
3448148,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),[270.6275557]
3448149,Eclipse (Chaetodon bennetti),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Eclipse (Chaetodon bennetti),[342.4514973]
3448150,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),[391.382121]
3448151,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),[391.382121]
3448152,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),[391.382121]
3448153,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),[555.9095983]
3448154,Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads > Emperors (Lethrinidae) > Humpnose Bigeye (Monotaxis grandoculis),[555.9095983]
3448159,Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads > Emperors (Lethrinidae) > Humpnose Bigeye (Monotaxis grandoculis),[573.821362691548]
3448160,Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads > Emperors (Lethrinidae) > Humpnose Bigeye (Monotaxis grandoculis),[573.821362691548]
3448161,Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads > Emperors (Lethrinidae) > Humpnose Bigeye (Monotaxis grandoculis),[573.8213626]
3448162,Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads > Emperors (Lethrinidae) > Humpnose Bigeye (Monotaxis grandoculis),[573.8213626]
3448163,Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads > Emperors (Lethrinidae) > Humpnose Bigeye (Monotaxis grandoculis),[573.8213626]
3448204,Lined (Chaetodon lineolatus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Lined (Chaetodon lineolatus),[9.3603057]
3448205,Titan (Balistoides viridescens),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Titan (Balistoides viridescens),[24.2866931]
3448206,Lined (Chaetodon lineolatus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Lined (Chaetodon lineolatus),[30.4912363]
3448207,Lined (Chaetodon lineolatus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Lined (Chaetodon lineolatus),[30.4912363]
3448209,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448210,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448211,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448212,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448213,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448214,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448215,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448216,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448217,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448218,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448219,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[39.4929386]
3448221,Checkerboard (Halichoeres hortulanus),Wrasses > Wrasses (Labridae) > Checkerboard (Halichoeres hortulanus),[90.89882851631417]
3448224,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439079]
3448225,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439079]
3448226,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439079]
3448227,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439079]
3448228,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.70732935823872]
3448229,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448230,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448231,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448232,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448233,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448234,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448235,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448236,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448237,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448238,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448239,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448240,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),[154.6439078]
3448242,Barred (Hemigymnus fasciatus),Wrasses > Wrasses (Labridae) > Barred (Hemigymnus fasciatus),[173.6013267]
3448243,Barred (Hemigymnus fasciatus),Wrasses > Wrasses (Labridae) > Barred (Hemigymnus fasciatus),[187.8402564]
3448244,Barred (Hemigymnus fasciatus),Wrasses > Wrasses (Labridae) > Barred (Hemigymnus fasciatus),[187.8402564]
3448245,Barred (Hemigymnus fasciatus),Wrasses > Wrasses (Labridae) > Barred (Hemigymnus fasciatus),[187.8402563]
3448253,Indian Redfin (Chaetodon trifasciatus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Indian Redfin (Chaetodon trifasciatus),[341.3577496]
3448254,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),[363.9348747]
3448255,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),[363.9348747]
3448256,Indian Redfin (Chaetodon trifasciatus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Indian Redfin (Chaetodon trifasciatus),[388.6774521]
3448257,Indian Redfin (Chaetodon trifasciatus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Indian Redfin (Chaetodon trifasciatus),[388.6774521]
3448258,Saddleback (Chaetodon falcula),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Saddleback (Chaetodon falcula),[393.2528989]
3448259,Saddleback (Chaetodon falcula),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Saddleback (Chaetodon falcula),[393.2528989]
3448270,Longfin Banner (Heniochus acuminatus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Longfin Banner (Heniochus acuminatus),[34.19261886611173]
3448271,Longfin Banner (Heniochus acuminatus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Longfin Banner (Heniochus acuminatus),[34.1926188]
3448272,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),[35.9906364]
3448273,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),[35.9906364]
3448274,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),[35.9906364]
3448276,Humpback Unicorn (Naso brachycentron),Large Ovals > Surgeonfishes (Acanthuridae) > Humpback Unicorn (Naso brachycentron),[27.2101965]
3448282,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),[243.6030916]
3448283,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),[276.170283]
3448284,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),[276.170283]
3448285,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),[419.0747952]
3448286,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),[419.0747952]
3448287,Meyer's (Chaetodon meyeri),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Meyer's (Chaetodon meyeri),[476.8395906]
3448288,Meyer's (Chaetodon meyeri),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Meyer's (Chaetodon meyeri),[564.1332099788565]
3448289,Trumpetfish (Aulostomus chinensis),Odd-shaped Swimmers > Trumpetfishes (Aulostomidae) > Trumpetfish (Aulostomus chinensis),[562.7533895]
3448290,Regal (Pygoplites diacanthus),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus),[637.8897079]
3448291,Regal (Pygoplites diacanthus),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus),[637.8897079]
3448292,Bluefin (Caranx melampygus),Silvery > Jacks/Trevallyes (Carangidae) > Bluefin (Caranx melampygus),[145.2102873]
3448293,Unidentified,Unidentified,[427.2344325]
3448294,Black-lipped (Chaetodon kleinii),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-lipped (Chaetodon kleinii),[486.648215]
3448295,Unidentified,Unidentified,[541.8168998]
3448296,Unidentified,Unidentified,[541.8168998]
3448297,Spotted (Chaetodon guttatissimus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Spotted (Chaetodon guttatissimus),[536.1661091]
3448298,Spotted (Chaetodon guttatissimus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Spotted (Chaetodon guttatissimus),[536.1661091]
3450621,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450622,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450623,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450624,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450625,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450626,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450627,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450628,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450629,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450630,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450631,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450632,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450633,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450634,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
3450635,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,[42.6969504]
